listing_id,status,property_type,title,price_usd,price_period,bedrooms,bathrooms,area_sqm,furnished,community_id,district_id,governorate_id,agency,agent_name,listing_url,scraped_at_utc
RWI-OA178,commercial_rent,Office Space,Office for Rent in Jdeideh Highway,750,USD / month,4,1,90,no,211,24,6,Ray White Lebanon,Andrew Antoun,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-OA178/office_space-commercial-for-rent-jdeideh-lebanon-RWI-OA178,1770714821
RWR-PS14,buy,Duplex,Apartment for sale in Rabweh,435000,USD,3,5,350,no,905,24,6,Ray White Rabieh,Rashid Daou,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-PS14/duplex-for-sale-rabweh-lebanon-RWR-PS14,1770714821
BL-BL2118394,rent,Apartment,Spacious Modern Flat | Fully Equipped,1500,USD / month,3,3,180,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2118394/apartment-for-rent-achrafieh-lebanon-BL-BL2118394,1770714821
RWI-GE99,commercial_buy,Warehouse,A Practical Warehouse in Achrafieh,300000,USD,,1,390,no,969,28,2,Ray White Lebanon,Georges El Khoury,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-GE99/warehouse-commercial-for-sale-achrafieh-lebanon-RWI-GE99,1770714821
RWI-NM285,buy,Apartment,Duplex for sale in Hazmieh|View,495000,USD,4,5,300,no,74,15,6,Ray White Lebanon,Nicolas Moukheiber,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-NM285/apartment-for-sale-hazmieh-lebanon-RWI-NM285,1770714821
BL-BL-BL-BL2013384,rent,Apartment,Spacious and Bright Flat With Unique Interior,1500,USD / month,3,4,180,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL-BL-BL2013384/apartment-for-rent-achrafieh-lebanon-BL-BL-BL-BL2013384,1770714821
BL-BL-BL2122707,buy,Apartment,Modern | Central | Bright,625000,USD,3,4,200,no,759,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL-BL2122707/apartment-for-sale-hamra-lebanon-BL-BL-BL2122707,1770714821
LRE-D-905,buy,Apartment,High End Apartment for Sale + Great View,450000,USD,3,4,310,no,867,24,6,Labaki Real Estate,Labaki Real Estate,https://www.realestate.com.lb/en/buy-properties-lebanon/LRE-D-905/apartment-for-sale-dahr-el-souane-lebanon-LRE-D-905,1770714821
RWI-GE98,commercial_rent,Shop,Shop for Rent in Achrafieh,350,USD / month,1,1,28,no,969,28,2,Ray White Lebanon,Georges El Khoury,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-GE98/shop-commercial-for-rent-achrafieh-lebanon-RWI-GE98,1770714821
RWI-EA307,commercial_buy,Office Space,Office Space For Sale In A Prime Location,220000,USD,4,2,144,no,285,24,6,Ray White Lebanon,Ray White Lebanon,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-EA307/office_space-commercial-for-sale-dekwaneh-lebanon-RWI-EA307,1770714821
BL-BL2016224,buy,Duplex,Duplex | Calm Area | Sunny and Spacious,450000,USD,3,4,280,no,74,15,6,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2016224/duplex-for-sale-hazmieh-lebanon-BL-BL2016224,1770714821
BL-BL2014824,buy,Apartment,Convenient and Sunny Flats,345000,USD,1,1,55,no,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2014824/apartment-for-sale-achrafieh-lebanon-BL-BL2014824,1770714821
BL-BL2228339,rent,Apartment,Amazing Spacious Apartment | Balconies,2500,USD / month,3,3,265,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2228339/apartment-for-rent-achrafieh-lebanon-BL-BL2228339,1770714821
RWI-NM279,buy,Land,Land for sale in the heart of Yarzeh|sea view|30/90,2000000,USD,,,1417,no,292,15,6,Ray White Lebanon,Nicolas Moukheiber,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-NM279/land-for-sale-yarzeh-lebanon-RWI-NM279,1770714821
RWI-NM278,buy,Land,Land for sale in Hazmieh|Prime location,2500000,USD,,,1269,no,74,15,6,Ray White Lebanon,Nicolas Moukheiber,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-NM278/land-for-sale-hazmieh-lebanon-RWI-NM278,1770714821
RWI-NM276,buy,Apartment,Apartment for sale in Yarzeh|Rooftop,1300000,USD,3,4,760,no,292,15,6,Ray White Lebanon,Nicolas Moukheiber,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-NM276/apartment-for-sale-yarzeh-lebanon-RWI-NM276,1770714821
DW-DR-879,rent,Apartment,Three- Bedroom apartment with Panoramic View,2000,USD / month,3,3,260,yes,760,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/rent-properties-lebanon/DW-DR-879/apartment-for-rent-mtayleb-lebanon-DW-DR-879,1770714822
DW-DS-872,buy,Duplex,Spacious Duplex - Fully Furnished,320000,USD,3,4,265,yes,760,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-872/duplex-for-sale-mtayleb-lebanon-DW-DS-872,1770714822
RWI-NM275,buy,Apartment,Apartment for sale in Yarzeh|Furnished,2300000,USD,5,5,415,yes,292,15,6,Ray White Lebanon,Nicolas Moukheiber,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-NM275/apartment-for-sale-yarzeh-lebanon-RWI-NM275,1770714822
RWR-F514,buy,Land,Land for sale in Dbayeh,470000,USD,,,800,no,1230,24,6,Ray White Rabieh,Rashid Daou,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-F514/land-for-sale-dbayeh-lebanon-RWR-F514,1770714822
RWR-F513,buy,Land,Land for sale in Dbayeh,1732000,USD,,,1732,no,1230,24,6,Ray White Rabieh,Rashid Daou,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-F513/land-for-sale-dbayeh-lebanon-RWR-F513,1770714822
RWI-NM274,buy,Villa,Unique Villa for sale in Yarzeh|Prime location,9000000,USD,7,7,4000,partly,292,15,6,Ray White Lebanon,Nicolas Moukheiber,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-NM274/villa-for-sale-yarzeh-lebanon-RWI-NM274,1770714822
BL-BL2329885,buy,Apartment,Luxurious | Private Garden | Prime Location,2500000,USD,3,3,450,no,535,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2329885/apartment-for-sale-down-town-lebanon-BL-BL2329885,1770714822
BL-BL2229483,buy,Apartment,Spacious Apartment | Modern Lifestyle,750000,USD,3,3,260,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2229483/apartment-for-sale-achrafieh-lebanon-BL-BL2229483,1770714822
DW-DR-768,rent,Whole Building,Unique private house for rent in baabda!!!,2300,USD / month,2,2,100,yes,363,15,6,Dwelling,Seline,https://www.realestate.com.lb/en/rent-properties-lebanon/DW-DR-768/whole_building-for-rent-bsaba-(baabda)-lebanon-DW-DR-768,1770714822
DW-DS-850,buy,Apartment,Beautiful Flat in a prestigious area!,485000,USD,4,3,500,yes,1265,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-850/apartment-for-sale-naqqache-lebanon-DW-DS-850,1770714822
RWR-cj313,buy,Apartment,Unique New Built Apartment in Zalka for sale,275000,USD,3,3,180,no,1086,24,6,Ray White Rabieh,Carmen Joueid,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-cj313/apartment-for-sale-zalka-lebanon-RWR-cj313,1770714822
RWR-RG86,buy,Apartment,Exclusive 125Sqm Prime 2-Bed Apartment in Dik el Mehdi: Highest specs building!,220000,USD,2,3,125,no,212,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG86/apartment-for-sale-dik-el-mehdi-lebanon-RWR-RG86,1770714822
RWR-RG85,buy,Apartment,Exclusive Prime location 150Sqm Apartment for Sale! Modern with highest Specs Building,270000,USD,3,3,150,no,212,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG85/apartment-for-sale-dik-el-mehdi-lebanon-RWR-RG85,1770714822
RWI-EA266,rent,Apartment,3 Bedrooms Apartment For Rent In Prime Location,650,USD / month,3,2,180,no,285,24,6,Ray White Lebanon,Georges Akar,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-EA266/apartment-for-rent-dekwaneh-lebanon-RWI-EA266,1770714822
RWR-cj308,buy,Apartment,High Finishing for new built in Jal El Dib For Sale,300000,USD,3,4,210,no,939,24,6,Ray White Rabieh,Carmen Joueid,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-cj308/apartment-for-sale-jal-el-dib-lebanon-RWR-cj308,1770714822
DW-DS-180,buy,Chalet,Beautiful Chalet in Mzaar Committe!,270000,USD,3,2,95,yes,652,32,6,Dwelling,Elie Melhem,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-180/chalet-for-sale-kfardebian-lebanon-DW-DS-180,1770714822
DW-DS-583,buy,Apartment,Charming furnished unit for sale in Yarze!,400000,USD,3,3,175,yes,292,15,6,Dwelling,Seline,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-583/apartment-for-sale-yarzeh-lebanon-DW-DS-583,1770714822
RWR-GA300,buy,Apartment,Luxurious Duplex + Garden Biyada Prime Location,975000,USD,4,5,450,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-GA300/apartment-for-sale-el-biyada-lebanon-RWR-GA300,1770714822
RWI-GE79,buy,Apartment,Beautiful Apartment for Sale in Achrafieh,340000,USD,3,3,150,no,969,28,2,Ray White Lebanon,Georges El Khoury,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-GE79/apartment-for-sale-achrafieh-lebanon-RWI-GE79,1770714822
RWR-RG73,buy,Apartment,Massive Biyada apartment for Sale 480Sqm!,630000,USD,4,6,480,no,796,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG73/apartment-for-sale-el-biyada-lebanon-RWR-RG73,1770714822
RWR-RG72,rent,Chalet,Modern Chalet in Zaarour with panoramic view for rent l Fully furnished and equipped l,1350,USD / month,2,2,150,yes,1087,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-RG72/chalet-for-rent-zaarour-lebanon-RWR-RG72,1770714823
RWR-F475,rent,Apartment,Spacious marina view apartment for rent in Waterfront City,3000,USD / month,3,4,335,no,1230,24,6,Ray White Rabieh,Nour Saad,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-F475/apartment-for-rent-dbayeh-lebanon-RWR-F475,1770714823
RWI-GE67,rent,Apartment,Luxurious apartment for rent in Achrafieh.,2750,USD / month,3,5,335,no,969,28,2,Ray White Lebanon,Georges El Khoury,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-GE67/apartment-for-rent-achrafieh-lebanon-RWI-GE67,1770714823
RWR-RWR-RG57,buy,Apartment,Luxiourious 320sqm apartment with 150Sqm Terrace in Mtayleb,630000,USD,5,4,380,no,760,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RWR-RG57/apartment-for-sale-mtayleb-lebanon-RWR-RWR-RG57,1770714823
RWR-F01,rent,Apartment,Apartment with private pool for rent in Waterfront City,4000,USD / month,3,4,239,yes,1230,24,6,Ray White Rabieh,Nour Saad,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-F01/apartment-for-rent-dbayeh-lebanon-RWR-F01,1770714823
RWR-F466,commercial_rent,Office Space,Office for rent in Antelias,450,USD / month,,2,85,no,829,24,6,Ray White Rabieh,Imad Hindawy,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWR-F466/office_space-commercial-for-rent-antelias-lebanon-RWR-F466,1770714823
DW-DS-824,buy,Apartment,Luxury Living and Serene Oasis in Dik El Mehdi,415000,USD,3,4,315,no,212,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-824/apartment-for-sale-dik-el-mehdi-lebanon-DW-DS-824,1770714823
DW-DS-814,buy,Apartment,Luxurious Apartment with Unblockable Mountain View in Prime Rabieh Location,1550000,USD,4,6,600,no,723,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-814/apartment-for-sale-rabieh-lebanon-DW-DS-814,1770714823
DW-DS-807,buy,Whole Building,Spacious Building with Stunning Sea View in Rabieh - Ideal for Renovation,2200000,USD,10,7,1300,yes,723,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-807/whole_building-for-sale-rabieh-lebanon-DW-DS-807,1770714823
RWI-EA243,commercial_rent,Office Space,Fully Furnished Office For Rent In Prime Location,750,USD / month,2,1,80,yes,285,24,6,Ray White Lebanon,Ray White Lebanon,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-EA243/office_space-commercial-for-rent-dekwaneh-lebanon-RWI-EA243,1770714823
DW-DS-804,buy,Duplex,High end finishing Duplex-Dik el Mehdi,660000,USD,5,6,500,no,212,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-804/duplex-for-sale-dik-el-mehdi-lebanon-DW-DS-804,1770714823
BL-BL1908335,rent,Apartment,Amazing Spacious Property | Sea View,3000,USD / month,4,5,540,yes,1339,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL1908335/apartment-for-rent-ras-beirut-lebanon-BL-BL1908335,1770714823
RWI-EA221,commercial_rent,Office Space,120 SQM Office Space For Rent In Dekwaneh,1250,USD / month,,1,120,no,285,24,6,Ray White Lebanon,Ray White Lebanon,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-EA221/office_space-commercial-for-rent-dekwaneh-lebanon-RWI-EA221,1770714823
RWR-F408,buy,Apartment,Duplex for sale in Naqqache,400000,USD,3,5,415,no,1265,24,6,Ray White Rabieh,Nadim Bitar,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-F408/apartment-for-sale-naqqache-lebanon-RWR-F408,1770714823
RWR-F405,buy,Apartment,New apartment for sale in Naqqache,210000,USD,3,4,212,no,1265,24,6,Ray White Rabieh,Nadim Bitar,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-F405/apartment-for-sale-naqqache-lebanon-RWR-F405,1770714823
BL-BL-BL-BL2229311,buy,Apartment,Gorgeous Loft | Gym & Garden,480000,USD,2,3,100,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL-BL-BL2229311/apartment-for-sale-achrafieh-lebanon-BL-BL-BL-BL2229311,1770714823
BL-BL2228659,buy,Apartment,Amazing Spacious Property | Great Location,600000,USD,3,5,300,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/buy-properties-lebanon/BL-BL2228659/apartment-for-sale-achrafieh-lebanon-BL-BL2228659,1770714823
BL-BL2330789,rent,Apartment,Amazing Property | Prime Location,1750,USD / month,2,3,180,partly,213,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2330789/apartment-for-rent-gemayzeh-lebanon-BL-BL2330789,1770714823
HERO-S673,buy,Apartment,300Sqm Apt. + 200 Sqm Private Garden,450000,USD,3,4,300,no,793,24,6,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S673/apartment-for-sale-baabdat-lebanon-HERO-S673,1770714823
RWR-F391,buy,Apartment,Sea view apartment for sale in Rabieh,450000,USD,3,4,250,no,723,24,6,Ray White Rabieh,Maurice Azoury,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-F391/apartment-for-sale-rabieh-lebanon-RWR-F391,1770714823
DW-DS-380,buy,Duplex,Quality Finishing Duplex with amazing Views!,680000,USD,5,5,380,no,796,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-380/duplex-for-sale-el-biyada-lebanon-DW-DS-380,1770714824
RWR-RG03,buy,Villa,Stunning Villa in Faitroun !!,2500000,USD,5,8,1500,yes,180,32,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG03/villa-for-sale-faitroun-lebanon-RWR-RG03,1770714824
RWR-F384,commercial_rent,Office Space,Office for rent in Waterfront City Dbayeh,1500,USD / month,,,132,no,1230,24,6,Ray White Rabieh,Nour Saad,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWR-F384/office_space-commercial-for-rent-dbayeh-lebanon-RWR-F384,1770714824
DW-DS-B-632,buy,Duplex,Astonishing Duplex with a breathtaking view !,785000,USD,3,4,400,no,796,24,6,Dwelling,Jad Chkeir,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-B-632/duplex-for-sale-el-biyada-lebanon-DW-DS-B-632,1770714824
DW-DR-648,commercial_rent,Show Room,showroom for rent in dekwaneh!!,30000,USD / year,,2,350,no,285,24,6,Dwelling,Seline,https://www.realestate.com.lb/en/commercial-properties-lebanon/DW-DR-648/show_room-commercial-for-rent-dekwaneh-lebanon-DW-DR-648,1770714824
FLRE-FLRE-FL-25,buy,Land,"Land for Sale in zaarour-1000 , 25/50",235000,USD,,,1000,no,1087,24,6,Elite Group,Chikri Bou Antoun,https://www.realestate.com.lb/en/buy-properties-lebanon/FLRE-FLRE-FL-25/land-for-sale-zaarour-lebanon-FLRE-FLRE-FL-25,1770714824
FLRE-FL-26,buy,Land,Land for sale In Zaarour Club 25/50,175000,USD,,,1050,no,614,24,6,Elite Group,Chikri Bou Antoun,https://www.realestate.com.lb/en/buy-properties-lebanon/FLRE-FL-26/land-for-sale-zaraoun-lebanon-FLRE-FL-26,1770714824
RWI-EA156,rent,Apartment,Fully Furnished Apartment For Rent In A Calm Area,12000,USD / year,2,2,125,yes,285,24,6,Ray White Lebanon,Ray White Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-EA156/apartment-for-rent-dekwaneh-lebanon-RWI-EA156,1770714824
FLRE-FL-14,buy,Land,"Land in Tarchich , 1150sqm   ارض في ترشيش",65000,USD,,,1150,no,837,15,6,Elite Group,Chikri Bou Antoun,https://www.realestate.com.lb/en/buy-properties-lebanon/FLRE-FL-14/land-for-sale-tarchich-lebanon-FLRE-FL-14,1770714824
FLRE-FLA-21,buy,Apartment,"Apartment in Monteverde ,260 sqm inside and 160 terrace.",450000,USD,4,5,300,no,324,24,6,Elite Group,Chikri Bou Antoun,https://www.realestate.com.lb/en/buy-properties-lebanon/FLRE-FLA-21/apartment-for-sale-monteverde-lebanon-FLRE-FLA-21,1770714824
FLRE-FLA-20,buy,Apartment,"Land for sale in Montverde,",315000,USD,3,4,210,no,324,24,6,Elite Group,Chikri Bou Antoun,https://www.realestate.com.lb/en/buy-properties-lebanon/FLRE-FLA-20/apartment-for-sale-monteverde-lebanon-FLRE-FLA-20,1770714824
RWR-F298,commercial_rent,Office Space,Renovated and decorated office for rent | Antelias,700,USD / month,,1,70,partly,829,24,6,Ray White Rabieh,Imad Hindawy,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWR-F298/office_space-commercial-for-rent-antelias-lebanon-RWR-F298,1770714824
HERO-S692,buy,Apartment,Modern Loft | Large Terrace | Prime Location,1850000,USD,4,5,440,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-S692/apartment-for-sale-achrafieh-lebanon-HERO-S692,1770714824
RWR-RWR-CJ52,buy,Apartment,Apartment In  Jal el dib For Sale,300000,USD,3,4,245,no,939,24,6,Ray White Rabieh,Carmen Joueid,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RWR-CJ52/apartment-for-sale-jal-el-dib-lebanon-RWR-RWR-CJ52,1770714824
RWI-EA84,buy,Apartment,Fully Renovated Apartment For Sale In Sin El Fil,290000,USD,3,3,185,no,686,24,6,Ray White Lebanon,Georges Akar,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-EA84/apartment-for-sale-sin-el-fil-lebanon-RWI-EA84,1770714824
HERO-SK681,buy,Apartment,Spacious Apt | Stylish Bldg. | Prime Location,695000,USD,3,4,240,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/buy-properties-lebanon/HERO-SK681/apartment-for-sale-achrafieh-lebanon-HERO-SK681,1770714824
GLRE-222581,buy,Apartment,HOT DEAL- Apartment in Monte Verde with Garden,400000,USD,3,4,220,no,324,24,6,Golden Land,Golden Land,https://www.realestate.com.lb/en/buy-properties-lebanon/GLRE-222581/apartment-for-sale-monteverde-lebanon-GLRE-222581,1770714824
DW-DR-FQ-197,rent,Chalet,High End Duplex In Faqra with Pool,2500,USD / month,3,2,180,yes,1089,32,6,Dwelling,Elie Melhem,https://www.realestate.com.lb/en/rent-properties-lebanon/DW-DR-FQ-197/chalet-for-rent-faqra-lebanon-DW-DR-FQ-197,1770714824
DW-DR-FQ-1000,rent,Chalet,Mzaar 2000 Chalet - Ski In Ski Out,2700,USD / month,3,3,135,yes,1125,32,6,Dwelling,Elie Melhem,https://www.realestate.com.lb/en/rent-properties-lebanon/DW-DR-FQ-1000/chalet-for-rent-ouyoun-al-simen-lebanon-DW-DR-FQ-1000,1770714824
BL-BL-BL2228874,rent,Apartment,Gorgeous Sunny Property | Terrace | 24 hrs,2700,USD / month,3,4,400,yes,292,15,6,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL-BL2228874/apartment-for-rent-yarzeh-lebanon-BL-BL-BL2228874,1770714824
DW-DS-B-431,buy,Apartment,Beautiful Sea View Apartment in Batroun !,137000,USD,2,2,106,no,374,27,3,Dwelling,Dwelling Real Estate,https://www.realestate.com.lb/en/buy-properties-lebanon/DW-DS-B-431/apartment-for-sale-batroun-lebanon-DW-DS-B-431,1770714825
LA-212,buy,Apartment,Upgraded/unfurnished/balconies| rent or sale,350000,USD,3,3,200,no,760,24,6,Light Real Estate,Steve Khoury,https://www.realestate.com.lb/en/buy-properties-lebanon/LA-212/apartment-for-sale-mtayleb-lebanon-LA-212,1770714825
